Order ID,Factory,State/Province,State Code,Region,Ship Mode,Order Date,Ship Date,Operational Lead Time Days,Raw Lead Time Days,Sales,Units,Gross Profit,Cost,Delayed,Route State,Route Region
US-2024-158526-CHO-MIL-31000,Wicked Choccy's,Kentucky,KY,Gulf,Second Class,2025-12-29,2030-06-24,4,1638,6.5,2,4.22,2.28,False,Wicked Choccy's → Kentucky,Wicked Choccy's → Gulf
US-2024-158526-CHO-NUT-13000,Lot's O' Nuts,Kentucky,KY,Gulf,Second Class,2025-12-29,2030-06-24,4,1638,3.49,1,2.49,1.0,False,Lot's O' Nuts → Kentucky,Lot's O' Nuts → Gulf
US-2024-158526-CHO-SCR-58000,Lot's O' Nuts,Kentucky,KY,Gulf,Second Class,2025-12-29,2030-06-24,4,1638,10.8,3,7.5,3.3,False,Lot's O' Nuts → Kentucky,Lot's O' Nuts → Gulf
US-2024-158526-CHO-TRI-54000,Wicked Choccy's,Kentucky,KY,Gulf,Second Class,2025-12-29,2030-06-24,4,1638,30.0,8,19.6,10.4,False,Wicked Choccy's → Kentucky,Wicked Choccy's → Gulf
US-2024-158561-CHO-TRI-54000,Wicked Choccy's,Florida,FL,Gulf,Second Class,2025-11-11,2030-05-09,6,1640,18.75,5,12.25,6.5,True,Wicked Choccy's → Florida,Wicked Choccy's → Gulf
US-2024-158673-CHO-TRI-54000,Wicked Choccy's,Michigan,MI,Interior,Standard Class,2025-12-29,2030-06-27,7,1641,7.5,2,4.9,2.6,True,Wicked Choccy's → Michigan,Wicked Choccy's → Interior
US-2024-158722-CHO-NUT-13000,Lot's O' Nuts,Pennsylvania,PA,Atlantic,Standard Class,2025-10-20,2030-04-18,7,1641,10.47,3,7.47,3.0,True,Lot's O' Nuts → Pennsylvania,Lot's O' Nuts → Atlantic
US-2024-158729-CHO-NUT-13000,Lot's O' Nuts,Louisiana,LA,Gulf,First Class,2025-12-19,2030-06-13,3,1637,6.98,2,4.98,2.0,False,Lot's O' Nuts → Louisiana,Lot's O' Nuts → Gulf
US-2024-158736-CHO-SCR-58000,Lot's O' Nuts,California,CA,Pacific,Standard Class,2025-12-18,2030-06-16,7,1641,7.2,2,5.0,2.2,True,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2024-158743-CHO-FUD-51000,Lot's O' Nuts,Arkansas,AR,Gulf,Standard Class,2025-10-20,2030-04-19,8,1642,18.0,5,12.0,6.0,True,Lot's O' Nuts → Arkansas,Lot's O' Nuts → Gulf
US-2024-158743-CHO-MIL-31000,Wicked Choccy's,Arkansas,AR,Gulf,Standard Class,2025-10-20,2030-04-19,8,1642,13.0,4,8.44,4.56,True,Wicked Choccy's → Arkansas,Wicked Choccy's → Gulf
US-2024-158743-CHO-SCR-58000,Lot's O' Nuts,Arkansas,AR,Gulf,Standard Class,2025-10-20,2030-04-19,8,1642,7.2,2,5.0,2.2,True,Lot's O' Nuts → Arkansas,Lot's O' Nuts → Gulf
US-2024-158876-CHO-NUT-13000,Lot's O' Nuts,Texas,TX,Interior,Second Class,2025-11-19,2030-05-14,3,1637,6.98,2,4.98,2.0,False,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior
US-2024-158876-CHO-SCR-58000,Lot's O' Nuts,Texas,TX,Interior,Second Class,2025-11-19,2030-05-14,3,1637,32.4,9,22.5,9.9,False,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior
US-2024-158883-CHO-SCR-58000,Lot's O' Nuts,North Carolina,NC,Gulf,Same Day,2025-06-02,2029-11-24,2,1636,14.4,4,10.0,4.4,False,Lot's O' Nuts → North Carolina,Lot's O' Nuts → Gulf
US-2024-158946-CHO-FUD-51000,Lot's O' Nuts,Ohio,OH,Atlantic,Standard Class,2025-11-18,2030-05-16,6,1640,25.2,7,16.8,8.4,True,Lot's O' Nuts → Ohio,Lot's O' Nuts → Atlantic
US-2024-158953-CHO-SCR-58000,Lot's O' Nuts,Texas,TX,Interior,Standard Class,2025-06-04,2029-11-29,5,1639,25.2,7,17.5,7.7,False,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior
US-2024-158967-CHO-FUD-51000,Lot's O' Nuts,Florida,FL,Gulf,First Class,2025-12-10,2030-06-04,3,1637,10.8,3,7.2,3.6,False,Lot's O' Nuts → Florida,Lot's O' Nuts → Gulf
US-2024-159100-CHO-SCR-58000,Lot's O' Nuts,Tennessee,TN,Gulf,Standard Class,2025-10-16,2030-04-13,6,1640,7.2,2,5.0,2.2,True,Lot's O' Nuts → Tennessee,Lot's O' Nuts → Gulf
US-2024-159100-OTH-GUM-21000,Secret Factory,Tennessee,TN,Gulf,Standard Class,2025-10-16,2030-04-13,6,1640,8.75,7,4.55,4.2,True,Secret Factory → Tennessee,Secret Factory → Gulf
US-2024-159107-CHO-SCR-58000,Lot's O' Nuts,California,CA,Pacific,Second Class,2025-06-24,2029-12-17,3,1637,3.6,1,2.5,1.1,False,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2024-159135-CHO-TRI-54000,Wicked Choccy's,Arkansas,AR,Gulf,Standard Class,2025-11-04,2030-05-01,5,1639,7.5,2,4.9,2.6,False,Wicked Choccy's → Arkansas,Wicked Choccy's → Gulf
US-2024-159149-CHO-NUT-13000,Lot's O' Nuts,Texas,TX,Interior,First Class,2025-02-17,2029-08-11,2,1636,13.96,4,9.96,4.0,False,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior
US-2024-159149-CHO-SCR-58000,Lot's O' Nuts,Texas,TX,Interior,First Class,2025-02-17,2029-08-11,2,1636,3.6,1,2.5,1.1,False,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior
US-2024-159149-OTH-GUM-21000,Secret Factory,Texas,TX,Interior,First Class,2025-02-17,2029-08-11,2,1636,7.5,6,3.9,3.6,False,Secret Factory → Texas,Secret Factory → Interior
US-2024-159156-CHO-TRI-54000,Wicked Choccy's,New York,NY,Atlantic,First Class,2025-11-13,2030-05-09,4,1638,18.75,5,12.25,6.5,False,Wicked Choccy's → New York,Wicked Choccy's → Atlantic
US-2024-159205-CHO-MIL-31000,Wicked Choccy's,Kentucky,KY,Gulf,Second Class,2025-03-31,2029-09-23,3,1637,22.75,7,14.77,7.98,False,Wicked Choccy's → Kentucky,Wicked Choccy's → Gulf
US-2024-159205-CHO-TRI-54000,Wicked Choccy's,Kentucky,KY,Gulf,Second Class,2025-03-31,2029-09-23,3,1637,18.75,5,12.25,6.5,False,Wicked Choccy's → Kentucky,Wicked Choccy's → Gulf
US-2024-159226-CHO-MIL-31000,Wicked Choccy's,California,CA,Pacific,Second Class,2025-04-25,2029-10-18,3,1637,22.75,7,14.77,7.98,False,Wicked Choccy's → California,Wicked Choccy's → Pacific
US-2024-159282-CHO-NUT-13000,Lot's O' Nuts,Arizona,AZ,Pacific,Standard Class,2025-10-16,2030-04-13,6,1640,17.45,5,12.45,5.0,True,Lot's O' Nuts → Arizona,Lot's O' Nuts → Pacific
US-2024-159352-CHO-MIL-31000,Wicked Choccy's,Massachusetts,MA,Atlantic,Standard Class,2025-03-12,2029-09-07,6,1640,22.75,7,14.77,7.98,True,Wicked Choccy's → Massachusetts,Wicked Choccy's → Atlantic
US-2024-159366-CHO-SCR-58000,Lot's O' Nuts,Michigan,MI,Interior,First Class,2025-01-07,2029-07-02,3,1637,7.2,2,5.0,2.2,False,Lot's O' Nuts → Michigan,Lot's O' Nuts → Interior
US-2024-159457-CHO-SCR-58000,Lot's O' Nuts,Texas,TX,Interior,Standard Class,2025-10-19,2030-04-18,8,1642,10.8,3,7.5,3.3,True,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior
US-2024-159464-CHO-MIL-31000,Wicked Choccy's,Georgia,GA,Gulf,First Class,2025-05-18,2029-11-09,2,1636,19.5,6,12.66,6.84,False,Wicked Choccy's → Georgia,Wicked Choccy's → Gulf
US-2024-159464-CHO-NUT-13000,Lot's O' Nuts,Georgia,GA,Gulf,First Class,2025-05-18,2029-11-09,2,1636,6.98,2,4.98,2.0,False,Lot's O' Nuts → Georgia,Lot's O' Nuts → Gulf
US-2024-159464-CHO-SCR-58000,Lot's O' Nuts,Georgia,GA,Gulf,First Class,2025-05-18,2029-11-09,2,1636,36.0,10,25.0,11.0,False,Lot's O' Nuts → Georgia,Lot's O' Nuts → Gulf
US-2024-159506-CHO-MIL-31000,Wicked Choccy's,Indiana,IN,Interior,Standard Class,2025-11-27,2030-05-25,6,1640,19.5,6,12.66,6.84,True,Wicked Choccy's → Indiana,Wicked Choccy's → Interior
US-2024-159506-CHO-TRI-54000,Wicked Choccy's,Indiana,IN,Interior,Standard Class,2025-11-27,2030-05-25,6,1640,11.25,3,7.35,3.9,True,Wicked Choccy's → Indiana,Wicked Choccy's → Interior
US-2024-159562-CHO-MIL-31000,Wicked Choccy's,Michigan,MI,Interior,Standard Class,2025-09-09,2030-03-08,7,1641,6.5,2,4.22,2.28,True,Wicked Choccy's → Michigan,Wicked Choccy's → Interior
US-2024-159597-CHO-FUD-51000,Lot's O' Nuts,California,CA,Pacific,Standard Class,2025-11-09,2030-05-07,6,1640,7.2,2,4.8,2.4,True,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2024-159597-CHO-SCR-58000,Lot's O' Nuts,California,CA,Pacific,Standard Class,2025-11-09,2030-05-07,6,1640,3.6,1,2.5,1.1,True,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2024-159604-CHO-MIL-31000,Wicked Choccy's,Missouri,MO,Interior,First Class,2025-04-14,2029-10-06,2,1636,6.5,2,4.22,2.28,False,Wicked Choccy's → Missouri,Wicked Choccy's → Interior
US-2024-159667-CHO-FUD-51000,Lot's O' Nuts,Florida,FL,Gulf,Standard Class,2025-11-09,2030-05-06,5,1639,14.4,4,9.6,4.8,False,Lot's O' Nuts → Florida,Lot's O' Nuts → Gulf
US-2024-159667-CHO-TRI-54000,Wicked Choccy's,Florida,FL,Gulf,Standard Class,2025-11-09,2030-05-06,5,1639,11.25,3,7.35,3.9,False,Wicked Choccy's → Florida,Wicked Choccy's → Gulf
US-2024-159688-CHO-SCR-58000,Lot's O' Nuts,California,CA,Pacific,Standard Class,2025-05-07,2029-11-02,6,1640,3.6,1,2.5,1.1,True,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2024-159793-CHO-SCR-58000,Lot's O' Nuts,Pennsylvania,PA,Atlantic,Standard Class,2025-08-25,2030-02-19,5,1639,7.2,2,5.0,2.2,False,Lot's O' Nuts → Pennsylvania,Lot's O' Nuts → Atlantic
US-2024-159884-CHO-FUD-51000,Lot's O' Nuts,Arizona,AZ,Pacific,Standard Class,2025-08-31,2030-02-26,6,1640,10.8,3,7.2,3.6,True,Lot's O' Nuts → Arizona,Lot's O' Nuts → Pacific
US-2024-159884-CHO-SCR-58000,Lot's O' Nuts,Arizona,AZ,Pacific,Standard Class,2025-08-31,2030-02-26,6,1640,3.6,1,2.5,1.1,True,Lot's O' Nuts → Arizona,Lot's O' Nuts → Pacific
US-2024-159954-CHO-FUD-51000,Lot's O' Nuts,Georgia,GA,Gulf,Standard Class,2025-09-10,2030-03-07,5,1639,3.6,1,2.4,1.2,False,Lot's O' Nuts → Georgia,Lot's O' Nuts → Gulf
US-2024-160017-CHO-NUT-13000,Lot's O' Nuts,Florida,FL,Gulf,Standard Class,2025-09-28,2030-03-25,5,1639,6.98,2,4.98,2.0,False,Lot's O' Nuts → Florida,Lot's O' Nuts → Gulf
US-2024-160031-CHO-FUD-51000,Lot's O' Nuts,Ohio,OH,Atlantic,Second Class,2025-12-04,2030-05-30,4,1638,10.8,3,7.2,3.6,False,Lot's O' Nuts → Ohio,Lot's O' Nuts → Atlantic
US-2024-160045-CHO-MIL-31000,Wicked Choccy's,Texas,TX,Interior,First Class,2025-04-26,2029-10-18,2,1636,3.25,1,2.11,1.14,False,Wicked Choccy's → Texas,Wicked Choccy's → Interior
US-2024-160087-CHO-MIL-31000,Wicked Choccy's,Texas,TX,Interior,Standard Class,2025-03-18,2029-09-12,5,1639,9.75,3,6.33,3.42,False,Wicked Choccy's → Texas,Wicked Choccy's → Interior
US-2024-160122-CHO-NUT-13000,Lot's O' Nuts,Illinois,IL,Interior,Standard Class,2025-11-18,2030-05-16,6,1640,27.92,8,19.92,8.0,True,Lot's O' Nuts → Illinois,Lot's O' Nuts → Interior
US-2024-160143-CHO-TRI-54000,Wicked Choccy's,California,CA,Pacific,Standard Class,2025-03-31,2029-09-28,8,1642,11.25,3,7.35,3.9,True,Wicked Choccy's → California,Wicked Choccy's → Pacific
US-2024-160325-CHO-NUT-13000,Lot's O' Nuts,Massachusetts,MA,Atlantic,Same Day,2025-09-24,2030-03-17,1,1635,17.450000000000003,5,12.45,5.0,False,Lot's O' Nuts → Massachusetts,Lot's O' Nuts → Atlantic
US-2024-160416-CHO-TRI-54000,Wicked Choccy's,New York,NY,Atlantic,Second Class,2025-11-13,2030-05-11,6,1640,15.0,4,9.8,5.2,True,Wicked Choccy's → New York,Wicked Choccy's → Atlantic
US-2024-160423-CHO-TRI-54000,Wicked Choccy's,North Carolina,NC,Gulf,Standard Class,2025-01-21,2029-07-18,5,1639,52.5,14,34.3,18.2,False,Wicked Choccy's → North Carolina,Wicked Choccy's → Gulf
US-2024-160458-CHO-FUD-51000,Lot's O' Nuts,Tennessee,TN,Gulf,Second Class,2025-05-27,2029-11-19,3,1637,18.0,5,12.0,6.0,False,Lot's O' Nuts → Tennessee,Lot's O' Nuts → Gulf
US-2024-160465-CHO-NUT-13000,Lot's O' Nuts,Ohio,OH,Atlantic,Standard Class,2025-07-21,2030-01-16,6,1640,20.94,6,14.94,6.0,True,Lot's O' Nuts → Ohio,Lot's O' Nuts → Atlantic
US-2024-160465-CHO-TRI-54000,Wicked Choccy's,Ohio,OH,Atlantic,Standard Class,2025-07-21,2030-01-16,6,1640,11.25,3,7.35,3.9,True,Wicked Choccy's → Ohio,Wicked Choccy's → Atlantic
US-2024-160465-SUG-SWE-91000,Sugar Shack,Ohio,OH,Atlantic,Standard Class,2025-07-21,2030-01-16,6,1640,10.5,7,4.9,5.6,True,Sugar Shack → Ohio,Sugar Shack → Atlantic
US-2024-160514-CHO-SCR-58000,Lot's O' Nuts,California,CA,Pacific,Standard Class,2025-11-12,2030-05-09,5,1639,7.2,2,5.0,2.2,False,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2024-160633-CHO-FUD-51000,Lot's O' Nuts,Ohio,OH,Atlantic,Standard Class,2025-11-16,2030-05-14,6,1640,10.8,3,7.2,3.6,True,Lot's O' Nuts → Ohio,Lot's O' Nuts → Atlantic
US-2024-160633-CHO-SCR-58000,Lot's O' Nuts,Ohio,OH,Atlantic,Standard Class,2025-11-16,2030-05-14,6,1640,28.8,8,20.0,8.8,True,Lot's O' Nuts → Ohio,Lot's O' Nuts → Atlantic
US-2024-160661-CHO-FUD-51000,Lot's O' Nuts,Massachusetts,MA,Atlantic,Standard Class,2025-10-28,2030-04-24,5,1639,10.8,3,7.2,3.6,False,Lot's O' Nuts → Massachusetts,Lot's O' Nuts → Atlantic
US-2024-160724-CHO-SCR-58000,Lot's O' Nuts,Georgia,GA,Gulf,Standard Class,2025-05-05,2029-10-31,6,1640,10.8,3,7.5,3.3,True,Lot's O' Nuts → Georgia,Lot's O' Nuts → Gulf
US-2024-160759-CHO-NUT-13000,Lot's O' Nuts,Pennsylvania,PA,Atlantic,Standard Class,2025-12-11,2030-06-09,7,1641,3.49,1,2.49,1.0,True,Lot's O' Nuts → Pennsylvania,Lot's O' Nuts → Atlantic
US-2024-160801-CHO-NUT-13000,Lot's O' Nuts,Pennsylvania,PA,Atlantic,Same Day,2025-09-19,2030-03-12,1,1635,10.47,3,7.47,3.0,False,Lot's O' Nuts → Pennsylvania,Lot's O' Nuts → Atlantic
US-2024-160836-CHO-NUT-13000,Lot's O' Nuts,Texas,TX,Interior,Standard Class,2025-09-11,2030-03-09,6,1640,10.47,3,7.47,3.0,True,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior
US-2024-160836-CHO-TRI-54000,Wicked Choccy's,Texas,TX,Interior,Standard Class,2025-09-11,2030-03-09,6,1640,26.25,7,17.15,9.1,True,Wicked Choccy's → Texas,Wicked Choccy's → Interior
US-2024-160885-CHO-FUD-51000,Lot's O' Nuts,Nebraska,NE,Interior,Standard Class,2025-12-02,2030-05-29,5,1639,14.4,4,9.6,4.8,False,Lot's O' Nuts → Nebraska,Lot's O' Nuts → Interior
US-2024-160899-CHO-MIL-31000,Wicked Choccy's,Louisiana,LA,Gulf,Second Class,2025-08-11,2030-02-03,3,1637,35.75,11,23.21,12.54,False,Wicked Choccy's → Louisiana,Wicked Choccy's → Gulf
US-2024-160927-CHO-MIL-31000,Wicked Choccy's,Iowa,IA,Interior,Second Class,2025-01-29,2029-07-23,2,1636,13.0,4,8.44,4.56,False,Wicked Choccy's → Iowa,Wicked Choccy's → Interior
US-2024-160927-CHO-NUT-13000,Lot's O' Nuts,Iowa,IA,Interior,Second Class,2025-01-29,2029-07-23,2,1636,24.43,7,17.43,7.0,False,Lot's O' Nuts → Iowa,Lot's O' Nuts → Interior
US-2024-160934-CHO-NUT-13000,Lot's O' Nuts,California,CA,Pacific,Standard Class,2025-01-15,2029-07-11,4,1638,17.45,5,12.45,5.0,False,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2024-160962-CHO-TRI-54000,Wicked Choccy's,Pennsylvania,PA,Atlantic,Standard Class,2025-04-28,2029-10-23,5,1639,11.25,3,7.3500000000000005,3.9000000000000004,False,Wicked Choccy's → Pennsylvania,Wicked Choccy's → Atlantic
US-2024-160983-CHO-SCR-58000,Lot's O' Nuts,New York,NY,Atlantic,Second Class,2025-10-29,2030-04-23,3,1637,28.8,8,20.0,8.8,False,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic
US-2024-161018-CHO-SCR-58000,Lot's O' Nuts,New York,NY,Atlantic,Second Class,2025-11-09,2030-05-04,3,1637,25.2,7,17.5,7.7,False,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic
US-2024-161046-CHO-FUD-51000,Lot's O' Nuts,Mississippi,MS,Gulf,Same Day,2025-03-05,2029-08-26,1,1635,7.2,2,4.8,2.4,False,Lot's O' Nuts → Mississippi,Lot's O' Nuts → Gulf
US-2024-161046-CHO-NUT-13000,Lot's O' Nuts,Mississippi,MS,Gulf,Same Day,2025-03-05,2029-08-26,1,1635,31.410000000000004,9,22.41,9.0,False,Lot's O' Nuts → Mississippi,Lot's O' Nuts → Gulf
US-2024-161046-CHO-TRI-54000,Wicked Choccy's,Mississippi,MS,Gulf,Same Day,2025-03-05,2029-08-26,1,1635,15.0,4,9.8,5.2,False,Wicked Choccy's → Mississippi,Wicked Choccy's → Gulf
US-2024-161053-CHO-FUD-51000,Lot's O' Nuts,Arkansas,AR,Gulf,First Class,2025-09-22,2030-03-16,2,1636,18.0,5,12.0,6.0,False,Lot's O' Nuts → Arkansas,Lot's O' Nuts → Gulf
US-2024-161053-CHO-TRI-54000,Wicked Choccy's,Arkansas,AR,Gulf,First Class,2025-09-22,2030-03-16,2,1636,15.0,4,9.8,5.2,False,Wicked Choccy's → Arkansas,Wicked Choccy's → Gulf
US-2024-161067-CHO-FUD-51000,Lot's O' Nuts,New York,NY,Atlantic,Second Class,2025-09-03,2030-02-27,4,1638,21.6,6,14.399999999999999,7.199999999999999,False,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic
US-2024-161067-CHO-NUT-13000,Lot's O' Nuts,New York,NY,Atlantic,Second Class,2025-09-03,2030-02-27,4,1638,3.49,1,2.49,1.0,False,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic
US-2024-161067-CHO-TRI-54000,Wicked Choccy's,New York,NY,Atlantic,Second Class,2025-09-03,2030-02-27,4,1638,7.5,2,4.9,2.6,False,Wicked Choccy's → New York,Wicked Choccy's → Atlantic
US-2024-161088-CHO-NUT-13000,Lot's O' Nuts,Georgia,GA,Gulf,Standard Class,2025-05-25,2029-11-19,5,1639,6.98,2,4.98,2.0,False,Lot's O' Nuts → Georgia,Lot's O' Nuts → Gulf
US-2024-161102-CHO-MIL-31000,Wicked Choccy's,California,CA,Pacific,First Class,2025-07-31,2030-01-24,4,1638,29.25,9,18.99,10.26,False,Wicked Choccy's → California,Wicked Choccy's → Pacific
US-2024-161130-CHO-FUD-51000,Lot's O' Nuts,Florida,FL,Gulf,Standard Class,2025-11-03,2030-05-01,6,1640,7.2,2,4.8,2.4,True,Lot's O' Nuts → Florida,Lot's O' Nuts → Gulf
US-2024-161172-CHO-MIL-31000,Wicked Choccy's,Ohio,OH,Atlantic,Same Day,2025-03-16,2029-09-06,1,1635,6.5,2,4.22,2.28,False,Wicked Choccy's → Ohio,Wicked Choccy's → Atlantic
US-2024-161172-CHO-NUT-13000,Lot's O' Nuts,Ohio,OH,Atlantic,Same Day,2025-03-16,2029-09-06,1,1635,24.43,7,17.43,7.0,False,Lot's O' Nuts → Ohio,Lot's O' Nuts → Atlantic
US-2024-161172-CHO-SCR-58000,Lot's O' Nuts,Ohio,OH,Atlantic,Same Day,2025-03-16,2029-09-06,1,1635,21.6,6,15.0,6.6,False,Lot's O' Nuts → Ohio,Lot's O' Nuts → Atlantic
US-2024-161193-CHO-MIL-31000,Wicked Choccy's,Ohio,OH,Atlantic,Standard Class,2025-11-20,2030-05-19,7,1641,16.25,5,10.55,5.7,True,Wicked Choccy's → Ohio,Wicked Choccy's → Atlantic
US-2024-161193-CHO-NUT-13000,Lot's O' Nuts,Ohio,OH,Atlantic,Standard Class,2025-11-20,2030-05-19,7,1641,6.98,2,4.98,2.0,True,Lot's O' Nuts → Ohio,Lot's O' Nuts → Atlantic
US-2024-161200-CHO-FUD-51000,Lot's O' Nuts,Louisiana,LA,Gulf,Second Class,2025-08-06,2030-01-31,5,1639,18.0,5,12.0,6.0,False,Lot's O' Nuts → Louisiana,Lot's O' Nuts → Gulf
US-2024-161200-CHO-MIL-31000,Wicked Choccy's,Louisiana,LA,Gulf,Second Class,2025-08-06,2030-01-31,5,1639,9.75,3,6.33,3.42,False,Wicked Choccy's → Louisiana,Wicked Choccy's → Gulf
US-2024-161333-CHO-FUD-51000,Lot's O' Nuts,California,CA,Pacific,Standard Class,2025-02-02,2029-07-30,5,1639,36.0,10,24.0,12.0,False,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2024-161340-CHO-MIL-31000,Wicked Choccy's,Ohio,OH,Atlantic,Standard Class,2025-05-28,2029-11-22,5,1639,13.0,4,8.44,4.56,False,Wicked Choccy's → Ohio,Wicked Choccy's → Atlantic
US-2024-161340-CHO-TRI-54000,Wicked Choccy's,Ohio,OH,Atlantic,Standard Class,2025-05-28,2029-11-22,5,1639,11.25,3,7.35,3.9,False,Wicked Choccy's → Ohio,Wicked Choccy's → Atlantic
US-2024-161410-CHO-SCR-58000,Lot's O' Nuts,Pennsylvania,PA,Atlantic,Standard Class,2025-06-26,2029-12-24,8,1642,50.4,14,35.0,15.4,True,Lot's O' Nuts → Pennsylvania,Lot's O' Nuts → Atlantic
US-2024-161410-CHO-TRI-54000,Wicked Choccy's,Pennsylvania,PA,Atlantic,Standard Class,2025-06-26,2029-12-24,8,1642,11.25,3,7.35,3.9,True,Wicked Choccy's → Pennsylvania,Wicked Choccy's → Atlantic
US-2024-161459-CHO-FUD-51000,Lot's O' Nuts,California,CA,Pacific,Second Class,2025-11-25,2030-05-22,5,1639,21.6,6,14.4,7.2,False,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2024-161459-CHO-TRI-54000,Wicked Choccy's,California,CA,Pacific,Second Class,2025-11-25,2030-05-22,5,1639,18.75,5,12.25,6.5,False,Wicked Choccy's → California,Wicked Choccy's → Pacific
US-2024-161480-CHO-SCR-58000,Lot's O' Nuts,New York,NY,Atlantic,Standard Class,2025-12-25,2030-06-21,5,1639,7.2,2,5.0,2.2,False,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic
US-2024-161557-CHO-FUD-51000,Lot's O' Nuts,Texas,TX,Interior,Standard Class,2025-09-03,2030-03-01,6,1640,18.0,5,12.0,6.0,True,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior
US-2024-161578-CHO-FUD-51000,Lot's O' Nuts,California,CA,Pacific,Second Class,2025-12-16,2030-06-13,6,1640,18.0,5,12.0,6.0,True,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2024-161578-CHO-MIL-31000,Wicked Choccy's,California,CA,Pacific,Second Class,2025-12-16,2030-06-13,6,1640,6.5,2,4.22,2.28,True,Wicked Choccy's → California,Wicked Choccy's → Pacific
US-2024-161592-CHO-FUD-51000,Lot's O' Nuts,Tennessee,TN,Gulf,Standard Class,2025-04-06,2029-10-01,5,1639,18.0,5,12.0,6.0,False,Lot's O' Nuts → Tennessee,Lot's O' Nuts → Gulf
US-2024-161655-CHO-MIL-31000,Wicked Choccy's,Delaware,DE,Atlantic,Second Class,2025-05-13,2029-11-08,6,1640,29.25,9,18.99,10.26,True,Wicked Choccy's → Delaware,Wicked Choccy's → Atlantic
US-2024-161739-CHO-FUD-51000,Lot's O' Nuts,Texas,TX,Interior,Second Class,2025-11-10,2030-05-08,6,1640,18.0,5,12.0,6.0,True,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior
US-2024-161774-CHO-FUD-51000,Lot's O' Nuts,Texas,TX,Interior,First Class,2025-05-14,2029-11-05,2,1636,10.8,3,7.2,3.6,False,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior
US-2024-161774-CHO-MIL-31000,Wicked Choccy's,Texas,TX,Interior,First Class,2025-05-14,2029-11-05,2,1636,16.25,5,10.55,5.7,False,Wicked Choccy's → Texas,Wicked Choccy's → Interior
US-2024-161774-CHO-SCR-58000,Lot's O' Nuts,Texas,TX,Interior,First Class,2025-05-14,2029-11-05,2,1636,7.2,2,5.0,2.2,False,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior
US-2024-161774-CHO-TRI-54000,Wicked Choccy's,Texas,TX,Interior,First Class,2025-05-14,2029-11-05,2,1636,22.5,6,14.7,7.8,False,Wicked Choccy's → Texas,Wicked Choccy's → Interior
US-2024-161809-CHO-FUD-51000,Lot's O' Nuts,California,CA,Pacific,Standard Class,2025-01-20,2029-07-18,6,1640,10.8,3,7.2,3.6,True,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2024-161823-CHO-FUD-51000,Lot's O' Nuts,California,CA,Pacific,Standard Class,2025-09-03,2030-03-01,6,1640,7.2,2,4.8,2.4,True,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2024-161851-CHO-NUT-13000,Lot's O' Nuts,Florida,FL,Gulf,First Class,2025-04-15,2029-10-08,3,1637,10.47,3,7.47,3.0,False,Lot's O' Nuts → Florida,Lot's O' Nuts → Gulf
US-2024-161893-CHO-FUD-51000,Lot's O' Nuts,Arizona,AZ,Pacific,Standard Class,2025-01-23,2029-07-19,4,1638,7.2,2,4.8,2.4,False,Lot's O' Nuts → Arizona,Lot's O' Nuts → Pacific
US-2024-161893-CHO-SCR-58000,Lot's O' Nuts,Arizona,AZ,Pacific,Standard Class,2025-01-23,2029-07-19,4,1638,7.2,2,5.0,2.2,False,Lot's O' Nuts → Arizona,Lot's O' Nuts → Pacific
US-2024-161935-CHO-MIL-31000,Wicked Choccy's,Ohio,OH,Atlantic,Standard Class,2025-07-14,2030-01-08,5,1639,22.75,7,14.77,7.98,False,Wicked Choccy's → Ohio,Wicked Choccy's → Atlantic
US-2024-161935-CHO-SCR-58000,Lot's O' Nuts,Ohio,OH,Atlantic,Standard Class,2025-07-14,2030-01-08,5,1639,50.4,14,35.0,15.4,False,Lot's O' Nuts → Ohio,Lot's O' Nuts → Atlantic
